Timestamp,From Bank,From Account,To Bank,To Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Strategy
2022/08/01 00:00,867,800874550,867,800874550,4399.6,US Dollar,4399.6,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:21,2310,8004B4EE0,1208,800874CF0,13451.06,US Dollar,13451.06,US Dollar,Cheque,0,Nopeee
2022/08/01 00:17,2310,8004B4EE0,1208,800874CF0,10344.05,US Dollar,10344.05,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:08,2310,8004B4EE0,1208,800874CF0,2708.64,US Dollar,2708.64,US Dollar,Cash,0,Nopeee
2022/08/01 00:17,2310,8004B4EE0,1208,800874CF0,11448.89,US Dollar,11448.89,US Dollar,ACH,0,Nopeee
2022/08/01 00:16,1208,800874CF0,1208,800874CF0,5.26,US Dollar,5.26,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,70,100428660,2310,800875380,927.5,US Dollar,927.5,US Dollar,Cheque,0,Nopeee
2022/08/01 00:09,70,100428660,2310,800875380,3329.47,US Dollar,3329.47,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:24,2310,800875380,2310,800875380,10.9,US Dollar,10.9,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:00,31463,800874140,952,800876DD0,0.01,US Dollar,0.01,US Dollar,Cheque,0,Nopeee
2022/08/01 00:10,20,8008742C0,20,8008742C0,310.61,US Dollar,310.61,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:06,1922,800875AF0,1922,800875AF0,47703.27,US Dollar,47703.27,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:06,31004,800875B40,31004,800875B40,3486.85,US Dollar,3486.85,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:02,3350,800875D20,20,8008742C0,0.05,US Dollar,0.05,US Dollar,Cheque,0,Nopeee
2022/08/01 00:10,11,800576F10,2954,8008740F0,883.15,US Dollar,883.15,US Dollar,Cheque,0,Nopeee
2022/08/01 00:05,11,800576F10,2954,8008740F0,4915.47,US Dollar,4915.47,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:25,11304,8008740A0,11304,8008740A0,11.36,US Dollar,11.36,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:08,2310,800875BE0,2310,800875BE0,13.75,US Dollar,13.75,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,20,800878E20,20,800878E20,8.61,US Dollar,8.61,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:04,2776,800873590,2776,800873590,19568.49,US Dollar,19568.49,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,3980,800873810,3980,800873810,22982.86,US Dollar,22982.86,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:20,0,800878530,0,800878530,1966.29,US Dollar,1966.29,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:15,718,8008785D0,718,8008785D0,833.27,US Dollar,833.27,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:17,11081,800878850,11081,800878850,210.08,US Dollar,210.08,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:04,11032,800878940,11032,800878940,21017.3,US Dollar,21017.3,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:29,3910,8008790E0,0,800878530,0.01,US Dollar,0.01,US Dollar,Cheque,0,Nopeee
2022/08/01 00:25,11,8008721D0,11,8008721D0,20.03,US Dollar,20.03,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:06,2776,800873590,2776,800873590,19.92,US Dollar,19.92,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,20,800878490,20,800878490,20.39,US Dollar,20.39,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:01,1831,800878670,37737,813B041E0,114.98,US Dollar,114.98,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:12,952,80087FAA0,952,80087FAA0,53796.85,US Dollar,53796.85,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:11,1208,80087EAA0,1208,80087EAA0,12.21,US Dollar,12.21,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:02,20,800881EF0,20,800881EF0,28048.19,US Dollar,28048.19,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:19,20,800881EF0,20,800881EF0,8.87,US Dollar,8.87,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:06,1818,800887580,1818,800887580,552018.54,US Dollar,552018.54,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:08,1208,8008892F0,1208,8008892F0,6689522.31,US Dollar,6689522.31,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:24,1922,8007E1FA0,1208,8008892F0,2084.31,US Dollar,2084.31,US Dollar,Cheque,0,Nopeee
2022/08/01 00:14,1922,8007E1FA0,1208,8008892F0,2981.43,US Dollar,2981.43,US Dollar,Cash,0,Nopeee
2022/08/01 00:25,11304,800889010,11304,800889010,652.51,US Dollar,652.51,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:05,1046,800889C70,1046,800889C70,2736.98,US Dollar,2736.98,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:12,1924,800889D60,1924,800889D60,10369.93,US Dollar,10369.93,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:05,741,80088AA60,741,80088AA60,369448.19,US Dollar,369448.19,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,11,800888830,11,800888830,4407.6,US Dollar,4407.6,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:05,3763,800888970,11,800888830,147.06,US Dollar,147.06,US Dollar,Wire,0,Nopeee
2022/08/01 00:07,1922,800888A60,1922,800888A60,8344.64,US Dollar,8344.64,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:25,2954,800888C80,2954,800888C80,27321257.33,US Dollar,27321257.33,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,0,80088A490,0,80088A490,2926.04,US Dollar,2926.04,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:10,31342,80088A760,1922,800888A60,0.01,US Dollar,0.01,US Dollar,Cheque,0,Nopeee
2022/08/01 00:17,21418,80088A7B0,277591,84A17D510,191.94,US Dollar,191.94,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:00,2597,80088ADA0,2597,80088ADA0,10.98,US Dollar,10.98,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:03,2310,80089EEE0,2310,80089EEE0,1251695.51,US Dollar,1251695.51,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:15,11032,80089EFD0,11032,80089EFD0,2663.39,US Dollar,2663.39,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:01,3968,80089F160,3968,80089F160,7435.15,US Dollar,7435.15,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:21,3581,80089F480,3581,80089F480,2613.93,US Dollar,2613.93,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:06,2310,80089FAF0,2310,80089FAF0,4739.2,US Dollar,4739.2,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:05,2310,80089EEE0,2310,80089EEE0,13.37,US Dollar,13.37,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:22,0,80089F070,0,80089F070,19.65,US Dollar,19.65,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:11,11304,80089F8C0,11304,80089F8C0,18.21,US Dollar,18.21,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:01,0,8008A1200,0,8008A1200,5.24,US Dollar,5.24,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,1924,80089EB80,1924,80089EB80,5553.87,US Dollar,5553.87,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,2776,80089FE80,2776,80089FE80,274.25,US Dollar,274.25,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:06,952,8008A0660,952,8008A0660,3296.84,US Dollar,3296.84,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:06,31490,8008A0DF0,11081,8008A0700,4617.11,US Dollar,4617.11,US Dollar,ACH,0,Nopeee
2022/08/01 00:06,2597,8008A0FC0,2597,8008A0FC0,1137.22,US Dollar,1137.22,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:20,2776,80089EB30,2776,80089EB30,14.17,US Dollar,14.17,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:00,20,8008A1900,227981,8372B9840,168.33,US Dollar,168.33,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:13,1818,8007A71E0,1922,8008A4920,24329.44,US Dollar,24329.44,US Dollar,Cheque,0,Nopeee
2022/08/01 00:19,1922,8008A4920,1922,8008A4920,10.1,US Dollar,10.1,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:10,1831,8008A4730,1831,8008A4730,6.05,US Dollar,6.05,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:29,1313,8008AEA10,1313,8008AEA10,12.67,US Dollar,12.67,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:24,3898,8008B16A0,3898,8008B16A0,10950.98,US Dollar,10950.98,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:22,2597,8008B1290,2597,8008B1290,12.14,US Dollar,12.14,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,20,8008B1650,20,8008B1650,12.13,US Dollar,12.13,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:24,11032,8008B2910,11032,8008B2910,630735.66,US Dollar,630735.66,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:15,11032,8008B2910,11032,8008B2910,22.85,US Dollar,22.85,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:28,867,800859790,11081,8008B2600,28078.23,US Dollar,28078.23,US Dollar,Cheque,0,Nopeee
2022/08/01 00:02,867,800859790,11081,8008B2600,5723.18,US Dollar,5723.18,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:14,21418,8008B26A0,21418,8008B26A0,21.36,US Dollar,21.36,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,2597,8008B54E0,2597,8008B54E0,234326.73,US Dollar,234326.73,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:24,11032,8008B63A0,11032,8008B63A0,648299.43,US Dollar,648299.43,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:24,11032,8008B63A0,11032,8008B63A0,6.08,US Dollar,6.08,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:11,1601,8008B5F40,1601,8008B5F40,2804246.31,US Dollar,2804246.31,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:01,1601,8008B5F40,1601,8008B5F40,16.37,US Dollar,16.37,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:01,214,8008B5FE0,25644,837984E60,21.74,US Dollar,21.74,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:27,718,8008B5B30,718,8008B5B30,1948489.08,US Dollar,1948489.08,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:03,1601,8008B6BB0,1601,8008B6BB0,11584.55,US Dollar,11584.55,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:25,2310,8004B4EE0,1818,8008B7AE0,73214.97,US Dollar,73214.97,US Dollar,Cheque,0,Nopeee
2022/08/01 00:11,2310,8004B4EE0,1818,8008B7AE0,25057.72,US Dollar,25057.72,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:14,2310,8004B4EE0,1818,8008B7AE0,152602.66,US Dollar,152602.66,US Dollar,ACH,0,Nopeee
2022/08/01 00:01,2597,80049C910,21418,8008B8210,3926.84,US Dollar,3926.84,US Dollar,Cheque,0,Nopeee
2022/08/01 00:11,2597,80049C910,21418,8008B8210,2889.77,US Dollar,2889.77,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:17,2597,80049C910,21418,8008B8210,7925.89,US Dollar,7925.89,US Dollar,Cash,0,Nopeee
2022/08/01 00:00,21418,8008B8210,21418,8008B8210,19.37,US Dollar,19.37,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:23,544,8008B85A0,544,8008B85A0,1154258.65,US Dollar,1154258.65,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:13,20,800495A40,544,8008B85A0,17266.84,US Dollar,17266.84,US Dollar,Cheque,0,Nopeee
2022/08/01 00:10,20,800495A40,544,8008B85A0,4151.54,US Dollar,4151.54,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:15,544,8008B4380,544,8008B4380,683096.07,US Dollar,683096.07,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:11,3895,8008B4420,3895,8008B4420,3239.03,US Dollar,3239.03,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,1313,8008B50C0,1313,8008B50C0,83.56,US Dollar,83.56,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:11,31290,8008B51B0,31290,8008B51B0,1853.28,US Dollar,1853.28,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:05,3595,8008B7910,1208,8008B7DF0,12544.2,US Dollar,12544.2,US Dollar,Wire,0,Nopeee
2022/08/01 00:03,1208,8008B7DF0,1208,8008B7DF0,2036.7,US Dollar,2036.7,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:19,544,8008B4380,544,8008B4380,6.7,US Dollar,6.7,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:18,952,8008B4D60,240210,80FD2D780,536.4,US Dollar,536.4,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:23,1313,8008B50C0,1313,8008B50C0,6.25,US Dollar,6.25,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:08,1601,8008B7150,1488,801EEFDD0,61.06,US Dollar,61.06,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:25,20,8008B78C0,20,8008B78C0,9.75,US Dollar,9.75,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:29,1208,8008B7DF0,1208,8008B7DF0,14.36,US Dollar,14.36,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:17,952,8008B9E30,952,8008B9E30,19.65,US Dollar,19.65,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:29,0,8008BAA20,0,8008BAA20,9.74,US Dollar,9.74,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:01,11,8008B1020,11,8008B1020,8806.38,US Dollar,8806.38,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:08,11081,8008B3120,11081,8008B3120,8247.21,US Dollar,8247.21,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:23,718,8008B3DD0,718,8008B3DD0,4183.04,US Dollar,4183.04,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:10,31007,8008BAD50,31007,8008BAD50,68.39,US Dollar,68.39,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:10,11,800224730,11081,8008B3120,157796.36,US Dollar,157796.36,US Dollar,Cheque,0,Nopeee
2022/08/01 00:07,11,800224730,11081,8008B3120,24408.51,US Dollar,24408.51,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:11,11,800224730,11081,8008B3120,175642.6,US Dollar,175642.6,US Dollar,ACH,0,Nopeee
2022/08/01 00:00,11081,8008B3120,11081,8008B3120,23.4,US Dollar,23.4,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,214,8008BC9C0,214,8008BC9C0,18849.56,US Dollar,18849.56,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:02,70,100428660,544,8008C2B10,795.34,US Dollar,795.34,US Dollar,Cheque,0,Nopeee
2022/08/01 00:21,70,100428660,544,8008C2B10,3412.43,US Dollar,3412.43,US Dollar,Cash,0,Nopeee
2022/08/01 00:09,2597,8008C39B0,2597,8008C39B0,63040.3,US Dollar,63040.3,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:26,718,8008C2870,718,8008C2870,367.11,US Dollar,367.11,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,952,8008C27D0,20,8008C35E0,27811736.36,US Dollar,27811736.36,US Dollar,Cheque,0,Nopeee
2022/08/01 00:10,741,8008C3680,741,8008C3680,1820.54,US Dollar,1820.54,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:15,952,8008C27D0,952,8008C27D0,10.65,US Dollar,10.65,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:29,718,8008C2870,718,8008C2870,18.29,US Dollar,18.29,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:21,20,8008C35E0,295854,82A3EB2F0,84.47,US Dollar,84.47,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:06,11032,8008C3630,11032,8008C3630,23.94,US Dollar,23.94,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:25,11032,80076A0D0,11032,80076A0D0,28833.96,US Dollar,28833.96,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:10,11032,80076A0D0,11032,80076A0D0,12.24,US Dollar,12.24,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:06,20,8008C9AF0,20,8008C9AF0,11.61,US Dollar,11.61,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:01,20,80047C6F0,1831,800816670,18106.84,US Dollar,18106.84,US Dollar,Cheque,0,Nopeee
2022/08/01 00:26,20,80047C6F0,1831,800816670,29084.07,US Dollar,29084.07,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:12,20,80047C6F0,1831,800816670,88128.83,US Dollar,88128.83,US Dollar,Cash,0,Nopeee
2022/08/01 00:20,11032,8008DD500,11032,8008DD500,343079.1,US Dollar,343079.1,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:00,11032,8008DD500,11032,8008DD500,12.51,US Dollar,12.51,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,11081,8008DED40,11081,8008DED40,5831.71,US Dollar,5831.71,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:28,1046,8008DF0F0,1046,8008DF0F0,481719.76,US Dollar,481719.76,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:02,1208,8008DFC00,1208,8008DFC00,20139.21,US Dollar,20139.21,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:26,1601,8008DF9C0,1601,8008DF9C0,4348.11,US Dollar,4348.11,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:22,741,8008E0230,741,8008E0230,1433.85,US Dollar,1433.85,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:05,1601,8008DF9C0,1601,8008DF9C0,5.39,US Dollar,5.39,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:29,0,8008E0F80,0,8008E0F80,4.56,US Dollar,4.56,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,2310,8008E06B0,2310,8008E06B0,535246.17,US Dollar,535246.17,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:12,1315,8008E07A0,1315,8008E07A0,3791.45,US Dollar,3791.45,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:25,1818,8008E20A0,1818,8008E20A0,12161.25,US Dollar,12161.25,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:20,2310,8008E06B0,2310,8008E06B0,24.56,US Dollar,24.56,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:24,0,8008E1170,112010,84216D290,5.43,US Dollar,5.43,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:00,20,80057BFA0,21418,8008E2AD0,9377.44,US Dollar,9377.44,US Dollar,Cheque,0,Nopeee
2022/08/01 00:19,21418,8008E2AD0,21418,8008E2AD0,15.65,US Dollar,15.65,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:18,0,8008E4A30,0,8008E4A30,141912.98,US Dollar,141912.98,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:19,1924,800915A60,1924,800915A60,1600.85,US Dollar,1600.85,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:24,1313,8009135A0,1313,8009135A0,3397612.1,US Dollar,3397612.1,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:13,544,800913820,544,800913820,137.34,US Dollar,137.34,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:29,1315,800913870,1315,800913870,12932.56,US Dollar,12932.56,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:11,214,800913DC0,214,800913DC0,27406.43,US Dollar,27406.43,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:29,1488,800915230,1488,800915230,14685.53,US Dollar,14685.53,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:19,3202,8009156E0,1488,800914040,869.58,US Dollar,869.58,US Dollar,Cheque,0,Nopeee
2022/08/01 00:29,2776,800915F20,2776,800915F20,14063.09,US Dollar,14063.09,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:00,2310,800915FC0,2310,800915FC0,1018.54,US Dollar,1018.54,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:26,1208,800678B90,214,8009137D0,4596.42,US Dollar,4596.42,US Dollar,Cheque,0,Nopeee
2022/08/01 00:25,1208,800678B90,214,8009137D0,81.81,US Dollar,81.81,US Dollar,ACH,0,Nopeee
2022/08/01 00:01,1488,800915230,1488,800915230,11.39,US Dollar,11.39,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:03,1315,800915730,1315,800915730,9.48,US Dollar,9.48,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:12,1831,800915ED0,1831,800915ED0,3.16,US Dollar,3.16,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:08,11,80091AED0,11,80091AED0,4295.89,US Dollar,4295.89,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:17,1208,80091AE80,1208,80091AE80,22.88,US Dollar,22.88,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:09,70,100428660,1046,80091E4E0,51497.4,US Dollar,51497.4,US Dollar,Cheque,0,Nopeee
2022/08/01 00:00,741,8009312D0,741,8009312D0,48927.79,US Dollar,48927.79,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:14,0,80021E130,741,8009312D0,21903.18,US Dollar,21903.18,US Dollar,Cheque,0,Nopeee
2022/08/01 00:13,0,80021E130,741,8009312D0,9674.47,US Dollar,9674.47,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:22,0,80021E130,741,8009312D0,7487.38,US Dollar,7487.38,US Dollar,Cash,0,Nopeee
2022/08/01 00:07,0,80021E130,741,8009312D0,863.94,US Dollar,863.94,US Dollar,ACH,0,Nopeee
2022/08/01 00:00,0,80021E130,741,8009312D0,594.85,US Dollar,594.85,US Dollar,Wire,0,Nopeee
2022/08/01 00:09,1831,8005395C0,544,80093B3E0,908.98,US Dollar,908.98,US Dollar,Cheque,0,Nopeee
2022/08/01 00:21,544,80093B3E0,544,80093B3E0,24.13,US Dollar,24.13,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,11032,800618C80,2597,80093C260,114279.89,US Dollar,114279.89,US Dollar,Cheque,0,Nopeee
2022/08/01 00:05,11032,800618C80,2597,80093C260,16869.74,US Dollar,16869.74,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:22,11032,800618C80,2597,80093C260,1463.92,US Dollar,1463.92,US Dollar,ACH,0,Nopeee
2022/08/01 00:02,2597,80093C260,2597,80093C260,12.6,US Dollar,12.6,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:03,1046,80094A970,1046,80094A970,1348801.52,US Dollar,1348801.52,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,1488,80095B2F0,1488,80095B2F0,690605.3,US Dollar,690605.3,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,11304,80095BC50,11304,80095BC50,181029.14,US Dollar,181029.14,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:29,2954,80078E3C0,2954,80078E3C0,3.49,US Dollar,3.49,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:12,1818,80095CD30,1818,80095CD30,43081.99,US Dollar,43081.99,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:04,1818,80095CD30,1818,80095CD30,8.77,US Dollar,8.77,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:21,1488,80095B9E0,1488,80095B9E0,39314.04,US Dollar,39314.04,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:19,544,80095BA80,544,80095BA80,657.03,US Dollar,657.03,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:12,1818,80095BFB0,1818,80095BFB0,4216.93,US Dollar,4216.93,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,3305,80095CFF0,3305,80095CFF0,2577.35,US Dollar,2577.35,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:00,718,80095D1D0,718,80095D1D0,2064.45,US Dollar,2064.45,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:10,1208,80095E480,1208,80095E480,399.07,US Dollar,399.07,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:29,11304,80095BEC0,11304,80095BEC0,14.77,US Dollar,14.77,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:06,20,80095BF10,20,80095BF10,17.16,US Dollar,17.16,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:10,1208,80095D220,1208,80095D220,8.97,US Dollar,8.97,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:06,11304,80095DF20,221260,808620C60,12.24,US Dollar,12.24,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:13,1315,80095E080,1315,80095E080,22.94,US Dollar,22.94,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:05,20,80095FDA0,20,80095FDA0,1109248.93,US Dollar,1109248.93,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:08,20,80095FDA0,20,80095FDA0,7.86,US Dollar,7.86,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:20,1313,8008AEA10,741,800960200,95098.93,US Dollar,95098.93,US Dollar,Cheque,0,Nopeee
2022/08/01 00:04,11032,800960D60,11032,800960D60,6.72,US Dollar,6.72,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:18,1313,8008AE920,1313,8008AE920,1093.94,US Dollar,1093.94,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:01,1313,8008AE920,1313,8008AE920,18.59,US Dollar,18.59,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:25,1046,8005F7C90,1046,8005F7C90,15.03,US Dollar,15.03,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:28,21418,800964560,21418,800964560,270689.81,US Dollar,270689.81,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:28,214,8003A7E80,2776,8009649F0,2874.26,US Dollar,2874.26,US Dollar,Cheque,0,Nopeee
2022/08/01 00:21,214,8003A7E80,2776,8009649F0,8538.16,US Dollar,8538.16,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:14,214,8003A7E80,2776,8009649F0,2897.07,US Dollar,2897.07,US Dollar,ACH,0,Nopeee
2022/08/01 00:07,214,8003A7E80,2776,8009649F0,3869.18,US Dollar,3869.18,US Dollar,Wire,0,Nopeee
2022/08/01 00:25,2776,8009649F0,2776,8009649F0,24.24,US Dollar,24.24,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:06,0,800965570,0,800965570,9051.59,US Dollar,9051.59,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:12,718,800965660,718,800965660,5220.04,US Dollar,5220.04,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:17,31080,8009642A0,1488,800965E00,1510.28,US Dollar,1510.28,US Dollar,Wire,0,Nopeee
2022/08/01 00:29,2310,8009647D0,2310,8009647D0,8.55,US Dollar,8.55,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:26,2597,800965CC0,274159,841D35960,8.37,US Dollar,8.37,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:28,21418,800967380,21418,800967380,54128.81,US Dollar,54128.81,US Dollar,Reinvestment,0,Nopeee
